IMDB_id,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,IMDB_rating,RT_rating,Metacritic_rating,Type
tt0382936,Recess: All Growed Down,2003,G,09 Dec 2003,61 min,"Animation, Comedy, Family","Howy Parkins, Chuck Sheetz","Bart Jennett, Elijah Aron (additional written material), Peter Gaffney (segment), Mark Drop (segment), Jonathan Rosenthal (segment), Steve Viksten (segment), Etan Cohen (additional dialogue), Joseph Purdy (additional dialogue), Bart Jennett (additional dialogue), Steve Viksten (additional dialogue), Phil Walsh (additional dialogue)","Rickey D'Shon Collins, Jason Davis, Ashley Johnson, Myles Jeffrey",English,United States,6.6,,,movie
tt0265632,Recess: School's Out,2001,G,16 Feb 2001,82 min,"Animation, Comedy, Family",Chuck Sheetz,"Paul Germain, Joe Ansolabehere, Jonathan Greenberg","Andrew Lawrence, Rickey D'Shon Collins, Jason Davis",English,"United States, Japan",6.6,60%,43/100,movie
tt0382937,Recess: Taking the Fifth Grade,2003,G,09 Dec 2003,62 min,"Animation, Comedy, Family",Howy Parkins,"Elijah Aron, Bart Jennett","Rickey D'Shon Collins, Jason Davis, Myles Jeffrey, Ashley Johnson",English,United States,6.8,,,movie
tt0485985,Red Tails,2012,PG-13,20 Jan 2012,125 min,"Action, Drama, History",Anthony Hemingway,"John Ridley, Aaron McGruder, John B. Holway","Cuba Gooding Jr., Gerald McRaney, David Oyelowo","English, Italian, German",United States,5.9,40%,46/100,movie
tt0093832,Red's Dream,1987,G,06 Jul 1987,4 min,"Animation, Short, Family",John Lasseter,John Lasseter,Mel Blanc,English,United States,6.3,,,movie
tt0210945,Remember the Titans,2000,PG,29 Sep 2000,113 min,"Biography, Drama, Sport",Boaz Yakin,Gregory Allen Howard,"Denzel Washington, Will Patton, Wood Harris",English,United States,7.8,73%,48/100,movie
tt0078158,Return from Witch Mountain,1978,G,10 Mar 1978,95 min,"Adventure, Family, Fantasy",John Hough,"Malcolm Marmorstein, Alexander Key","Bette Davis, Christopher Lee, Kim Richards",English,United States,5.8,50%,51/100,movie
tt0816520,Return to Halloweentown,2004,TV-PG,20 Oct 2006,88 min,"Action, Comedy, Family, Fantasy, Horror, Sci-Fi",David Jackson,"Max Enscoe (teleplay), Annie DeYoung (teleplay), Juliet Giglio (teleplay), Keith Giglio (teleplay), Paul Bernbaum (characters)","Sara Paxton, Judith Hoag, Lucas Grabeel, Joey Zimmerman",English,United States,5.5,,,movie
tt0089908,Return to Oz,1985,PG,21 Jun 1985,113 min,"Adventure, Family, Fantasy",Walter Murch,"Walter Murch, Gill Dennis, L. Frank Baum","Fairuza Balk, Nicol Williamson, Jean Marsh",English,"United Kingdom, United States",6.7,54%,42/100,movie
tt0155110,Richie Rich's Christmas Wish,1998,G,10 Nov 1998,84 min,"Comedy, Family",John Murlowski,"Rob Kerchner (story), Jason Feffer (story), Mark Furey (screenplay)","David Gallagher, Eugene Levy, Keene Curtis, Jake Richardson",English,United States,4.1,,,movie
tt0323810,Right on Track,2003,TV-G,21 Mar 2003,89 min,"Biography, Drama, Family",Duwayne Dunham,"Sally Nemeth, Bruce Graham","Beverley Mitchell, Brie Larson, Jon Lindstrom, Jodi Russell",English,United States,6.3,,,movie
tt0244764,Rip Girls,2000,TV-G,22 Apr 2000,87 min,"Drama, Family, Romance",Joyce Chopra,Jeanne Rosenberg,"Camilla Belle, Dwier Brown, Stacie Hess, Brian Stark",English,"Australia, USA",6.1,,,movie
tt0070608,Robin Hood,1973,G,08 Nov 1973,83 min,"Animation, Adventure, Comedy","Wolfgang Reitherman, David Hand","Larry Clemmons, Ken Anderson, Vance Gerry","Brian Bedford, Phil Harris, Roger Miller","English, Portuguese",United States,7.6,54%,57/100,movie
tt8053430,Rocky Mountain Animal Rescue,2018,N/A,03 Mar 2018,N/A,Reality-TV,N/A,N/A,N/A,English,United States,7.9,,,movie
tt3748528,Rogue One,2016,PG-13,16 Dec 2016,133 min,"Action, Adventure, Sci-Fi",Gareth Edwards,"Chris Weitz, Tony Gilroy, John Knoll","Felicity Jones, Diego Luna, Alan Tudyk",English,United States,7.8,84%,65/100,movie
tt0107985,Rookie of the Year,1993,PG,07 Jul 1993,103 min,"Comedy, Family, Fantasy",Daniel Stern,Sam Harper,"Thomas Ian Nicholas, Gary Busey, Albert Hall",English,United States,6.1,35%,53/100,movie
tt0436595,Roving Mars,2006,G,27 Jan 2006,40 min,"Documentary, Short",George Butler,"George Butler, Robert Andrus","Paul Newman, Steve Squyres, Rob Manning",English,United States,7.3,71%,58/100,movie
tt0138068,Ruby Bridges,1998,N/A,18 Jan 1998,96 min,Drama,Euzhan Palcy,Toni Ann Johnson,"Penelope Ann Miller, Kevin Pollak, Michael Beach, Jean Louisa Kelly",English,United States,7.2,83%,,movie
tt3816666,Running Wild with Bear Grylls,2014–,TV-14,28 Jul 2014,60 min,"Adventure, Comedy, Reality-TV",N/A,Delbert Shoopman,"Bear Grylls, Channing Tatum, Bobby Bones",English,United States,7.7,,,series
tt0353965,Sacred Planet,2004,G,22 Apr 2004,40 min,"Documentary, Short",Jon Long,"Karen Fernandez Long, Jon Long","Robert Redford, Arapata McKay, Tsaan Ciqae",English,"Canada, Malaysia, United States",6.1,58%,53/100,movie
tt0036326,Saludos Amigos,1942,Passed,19 Feb 1943,42 min,"Animation, Short, Adventure","Wilfred Jackson, Jack Kinney, Hamilton Luske","Ted Sears, William Cottrell, Webb Smith","Fred Shields, José Oliveira, Lee Blair","English, Portuguese","United States, Brazil, Bolivia",6.1,79%,60/100,movie
tt0056441,"Sammy, the Way-Out Seal: Part 1",1962,TV-G,28 Oct 1962,89 min,"Adventure, Drama, Family",Norman Tokar,Norman Tokar,"Jack Carson, Robert Culp, Patricia Barry",English,United States,6.3,,,episode
tt4661600,Sanjay's Super Team,2015,PG,25 Nov 2015,7 min,"Animation, Short, Action",Sanjay Patel,Sanjay Patel,"Brent Schraff, Sunny Singh Attar, Arun Rao",English,United States,6.9,78%,,movie
tt2414212,Santa Paws 2: The Santa Pups,2012,G,20 Nov 2012,88 min,"Adventure, Family",Robert Vince,"Philip Fracassi, Anna McRoberts, Paul Tamasy","Cheryl Ladd, George Newbern, Danny Woodburn",English,United States,4.9,,,movie
tt0023422,Santa's Workshop,1932,TV-G,10 Dec 1932,7 min,"Animation, Short, Family",Wilfred Jackson,N/A,"Harriette Haddon, Pinto Colvig, Walt Disney",English,United States,7.3,,,movie
tt2140373,Saving Mr. Banks,2013,PG-13,20 Dec 2013,125 min,"Biography, Comedy, Drama",John Lee Hancock,"Kelly Marcel, Sue Smith","Emma Thompson, Tom Hanks, Annie Rose Buckley",English,"United States, United Kingdom, Australia",7.5,,65/100,movie
tt7153434,Science Fair,2018,PG,19 Oct 2018,90 min,Documentary,"Cristina Costantini, Darren Foster","Cristina Costantini, Darren Foster, Jeff Plunkett","Jack Andraka, Anjali Chadha, Serena McCalla",English,United States,7.5,97%,79/100,movie
tt6390686,Sea of Hope: America's Underwater Treasures,2017,N/A,01 Jan 2017,48 min,Documentary,Robert Nixon,"Robert Nixon, Gary Parker",N/A,English,United States,6.9,,,movie
tt0031905,Sea Scouts,1939,Approved,30 Jun 1939,8 min,"Animation, Family, Comedy",Dick Lundy,"Carl Barks, Chuck Couch, Ted Osborne",Clarence Nash,English,United States,6.9,,,movie
tt1217213,Secret of the Wings,2012,G,14 Dec 2012,75 min,"Animation, Family, Fantasy","Roberts Gannaway, Peggy Holmes","Roberts Gannaway, Peggy Holmes, Ryan Rowe","Mae Whitman, Lucy Hale, Timothy Dalton",English,"United States, India, United Kingdom",7.1,62%,,movie
tt1028576,Secretariat,2010,PG,08 Oct 2010,123 min,"Biography, Drama, Family",Randall Wallace,"Mike Rich, William Nack","Diane Lane, John Malkovich, Margo Martindale",English,United States,7.2,64%,61/100,movie
tt7848136,The Secret of Christ's Tomb,2017,N/A,03 Dec 2017,46 min,"Documentary, History",Robert Strange,Robert Strange,"Stefan Ashton Frank, Maria Apostolopoulou, Phillip Ben-Shmuel, Anthony Giambrone",English,United States,6.5,,,movie
tt0049733,Secrets of Life,1956,Passed,06 Nov 1956,70 min,"Documentary, Family",James Algar,James Algar,Winston Hibler,English,United States,7.4,,,movie
tt8780664,Secrets of the King Cobra,2010,N/A,10 Apr 2010,N/A,Documentary,N/A,N/A,N/A,English,India,6.4,,,movie
tt8879238,Secrets of the Zoo,2018–,N/A,29 Jul 2018,44 min,Reality-TV,N/A,N/A,Mocean Melvin,N/A,N/A,8.4,,,series
tt1661326,Shake It Up,2010–2013,TV-G,07 Nov 2010,30 min,"Comedy, Family",N/A,Chris Thompson,"Bella Thorne, Zendaya, Davis Cleveland",English,United States,4.9,,,series
tt7217020,Sharks of Lost Island,2013,N/A,19 Nov 2019,45 min,Documentary,Neil Gelinas,Neil Gelinas,"Michael Fay, Christopher McLinden, Enric Sala",English,United States,5.7,,,movie
tt1629440,Sharpay's Fabulous Adventure,2011,G,19 Apr 2011,90 min,"Comedy, Drama, Family, Music, Musical, Romance",Michael Lembeck,"Robert Horn, Peter Barsocchini (based on characters created for ""High School Musical"" by)","Ashley Tisdale, Austin Butler, Cameron Goodman, Bradley Steven Perry",English,United States,4.7,60%,,movie
tt2769458,Sheriff Callie's Wild West,2013–2017,TV-Y,13 Dec 2013,25 min,"Animation, Action, Adventure",N/A,"Holly Huckins, George Evelyn, Denis Morella","Mandy Moore, Lucas Grabeel, Jessica DiCicco","French, English","United States, South Korea, France",6.5,,,series
tt0099816,Haakon Haakonsen,1990,PG,01 Mar 1991,92 min,"Adventure, Family",Nils Gaup,"O.V. Falck-Ytter, Nils Gaup, Bob Foss","Stian Smestad, Gabriel Byrne, Louisa Milwood-Haigh","Norwegian, English","Norway, Sweden, United States",6.6,,,movie
tt10225108,Shop Class,2020,TV-G,28 Feb 2020,45 min,"Adventure, Family, Game-Show",N/A,N/A,"Kelly Ractham, Justin Long, Daron Yacoubian",English,United States,7.2,,,series
tt0203268,Silver Surfer,1998,TV-Y7,07 Feb 1998,30 min,"Animation, Sci-Fi, Action",N/A,"Larry Brody, Jack Kirby, Stan Lee","Paul Essiembre, James Blendick, Tara Rosling",English,"United States, Canada",7.1,,,series
tt0462538,The Simpsons Movie,2007,PG-13,27 Jul 2007,87 min,"Animation, Adventure, Comedy",David Silverman,"James L. Brooks, Matt Groening, Al Jean","Dan Castellaneta, Julie Kavner, Nancy Cartwright",English,United States,7.3,87%,80/100,movie
tt0105417,Sister Act,1992,PG,29 May 1992,100 min,"Comedy, Family, Music",Emile Ardolino,Paul Rudnick,"Whoopi Goldberg, Maggie Smith, Kathy Najimy",English,United States,6.4,74%,51/100,movie
tt0108147,Sister Act 2: Back in the Habit,1993,PG,10 Dec 1993,107 min,"Comedy, Family, Music",Bill Duke,"James Orr, Jim Cruickshank, Judi Ann Mason","Whoopi Goldberg, Kathy Najimy, Maggie Smith",English,United States,5.6,19%,38/100,movie
tt1479534,Skyrunners,2009,TV-PG,27 Nov 2009,92 min,"Family, Sci-Fi",Ralph Hemecker,Richard C. Okie,"Kelly Blatz, Joey Pollari, Linda Kash, Conrad Coates",English,United States,5.0,,,movie
tt0053285,Sleeping Beauty,1959,G,25 Dec 1959,75 min,"Animation, Family, Fantasy","Clyde Geronimi, Eric Larson, Les Clark","Erdman Penner, Charles Perrault, Joe Rinaldi","Mary Costa, Bill Shirley, Eleanor Audley",English,United States,7.2,89%,85/100,movie
tt0118466,Smart Guy,1997–1999,TV-G,26 Mar 1997,30 min,"Comedy, Drama, Family",N/A,"Danny Kallis, Brian Suskind","Tahj Mowry, John Marshall Jones, Jason Weaver",English,United States,7.4,,,series
tt0192618,Smart House,1999,TV-G,26 Jun 1999,82 min,"Comedy, Drama, Family, Sci-Fi",LeVar Burton,"William Hudson, Stu Krieger","Katey Sagal, Ryan Merriman, Katie Volding, Kevin Kilner",English,United States,6.2,,,movie
tt7103168,Smash and Grab,2019,PG,11 Feb 2019,8 min,"Animation, Short, Action",Brian Larsen,Brian Larsen,N/A,None,United States,6.7,,,movie
tt0281373,Snow Dogs,2002,PG,18 Jan 2002,99 min,"Adventure, Comedy, Family",Brian Levant,"Jim Kouf, Tommy Swerdlow, Michael Goldberg","Cuba Gooding Jr., James Coburn, Sisqó",English,"Canada, United States",5.2,25%,29/100,movie
tt0029583,Snow White and the Seven Dwarfs,1937,Approved,04 Feb 1938,83 min,"Animation, Family, Fantasy","William Cottrell, David Hand, Wilfred Jackson","Jacob Grimm, Wilhelm Grimm, Ted Sears","Adriana Caselotti, Harry Stockwell, Lucille La Verne",English,United States,7.6,,95/100,movie
tt0069291,Snowball Express,1972,G,22 Jun 1973,93 min,"Comedy, Family",Norman Tokar,"Don Tait, Jim Parker, Arnold Margolin","Dean Jones, Nancy Olson, Harry Morgan",English,United States,6.4,,,movie
tt1068284,Snowglobe,2007,TV-PG,15 Dec 2007,86 min,"Comedy, Family, Fantasy, Romance",Ron Lagomarsino,"Garrett Frawley, Brian Turner","Christina Milian, Erin Karpluk, Hilda Doherty, Jason Schombing",English,United States,6.0,,,movie
tt0169247,So Weird,1999–2001,TV-Y7,18 Jan 1999,30 min,"Adventure, Family, Mystery",N/A,Tom J. Astle,"Cara DeLizia, Mackenzie Phillips, Patrick Levis",English,"Canada, United States",8.5,,,series
tt0031945,Society Dog Show,1939,Approved,03 Feb 1939,8 min,"Animation, Short, Adventure",Bill Roberts,Jack Kinney,"Billy Bletcher, John McLeish, Walt Disney",English,United States,6.9,,,movie
tt1252374,Sonny with a Chance,2009–2011,TV-G,08 Feb 2009,23 min,"Comedy, Family, Romance",N/A,Steve Marmel,"Demi Lovato, Tiffany Thornton, Sterling Knight",English,United States,6.1,,,series
tt5189554,Soy Luna,2016–2018,N/A,14 Mar 2016,45 min,"Comedy, Family, Music",N/A,Jorge Edelstein,"Karol Sevilla, Ruggero Pasquarelli, Valentina Zenere","Spanish, German","Argentina, Mexico",6.8,,,series
tt0081938,Spider-Man,1981–1982,N/A,12 Sep 1981,30 min,"Animation, Action, Adventure",N/A,N/A,"Jack Angel, Lynn Johnson, Lewis Bailey",English,United States,7.0,,,series
tt0083481,Spider-Man and His Amazing Friends,1981–1986,TV-Y7,12 Sep 1981,22 min,"Animation, Action, Comedy",N/A,"Dennis Marks, Stan Lee, Jack Kirby","Hans Conried, Sally Julian, Michael Evans",English,United States,7.2,,,series
tt0207120,Spider-Man Unlimited,1999–2005,TV-Y7,02 Oct 1999,22 min,"Animation, Action, Adventure",N/A,N/A,"Rino Romano, Kathleen Barr, Jim Byrnes",English,"United States, Canada",6.4,,,series
tt0197911,Spider-Woman,1979–1980,TV-Y7,22 Sep 1979,21 min,"Animation, Action, Family",N/A,"Stan Lee, Marie Severin","Joan Van Ark, Bryan Scott, Larry Carroll",English,United States,5.8,,,series
tt0088161,Splash,1984,PG,09 Mar 1984,111 min,"Comedy, Fantasy, Romance",Ron Howard,"Brian Grazer, Bruce Jay Friedman, Lowell Ganz","Tom Hanks, Daryl Hannah, Eugene Levy","English, Swedish",United States,6.3,,71/100,movie
tt6779076,Star Wars: Forces of Destiny,2017–2018,TV-Y7,03 Jul 2017,3 min,"Animation, Action, Adventure",N/A,N/A,"Lupita Nyong'o, Ashley Eckstein, Vanessa Marshall",English,United States,5.0,,,series
tt2930604,Star Wars: Rebels,2014–2018,TV-Y7-FV,26 Sep 2014,22 min,"Animation, Action, Adventure",N/A,"Simon Kinberg, Carrie Beck, Dave Filoni","Dave Filoni, Taylor Gray, Vanessa Marshall",English,United States,8.0,,,series
tt8336340,Star Wars: Resistance,2018–2020,TV-Y7,07 Oct 2018,30 min,"Animation, Action, Adventure",N/A,"Carrie Beck, Dave Filoni, Kiri Hart","Christopher Sean, Scott Lawrence, Josh Brener",English,United States,5.0,,,series
tt0076759,Star Wars,1977,PG,25 May 1977,121 min,"Action, Adventure, Fantasy",George Lucas,George Lucas,"Mark Hamill, Harrison Ford, Carrie Fisher",English,"United States, United Kingdom",8.6,92%,90/100,movie
tt0121765,Star Wars: Episode II - Attack of the Clones,2002,PG,16 May 2002,142 min,"Action, Adventure, Fantasy",George Lucas,"George Lucas, Jonathan Hales","Hayden Christensen, Natalie Portman, Ewan McGregor",English,United States,6.5,65%,54/100,movie
tt11281500,Star Wars Blips,2017,N/A,03 May 2017,1 min,"Animation, Comedy",N/A,N/A,N/A,English,United States,6.1,,,series
tt0086190,Star Wars: Episode VI - Return of the Jedi,1983,PG,25 May 1983,131 min,"Action, Adventure, Fantasy",Richard Marquand,"Lawrence Kasdan, George Lucas","Mark Hamill, Harrison Ford, Carrie Fisher",English,"United States, United Kingdom",8.3,82%,58/100,movie
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,PG-13,19 May 2005,140 min,"Action, Adventure, Fantasy",George Lucas,George Lucas,"Hayden Christensen, Natalie Portman, Ewan McGregor",English,United States,7.5,80%,68/100,movie
tt0458290,Star Wars: The Clone Wars,2008–2020,TV-PG,03 Oct 2008,23 min,"Animation, Action, Adventure",N/A,George Lucas,"Tom Kane, Dee Bradley Baker, Matt Lanter",English,United States,8.3,,,series
tt1185834,Star Wars: The Clone Wars,2008,PG,15 Aug 2008,98 min,"Animation, Action, Adventure",Dave Filoni,"Henry Gilroy, Steven Melching, Scott Murphy","Matt Lanter, Nika Futterman, Tom Kane",English,United States,5.9,18%,35/100,movie
tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,PG,20 Jun 1980,124 min,"Action, Adventure, Fantasy",Irvin Kershner,"Leigh Brackett, Lawrence Kasdan, George Lucas","Mark Hamill, Harrison Ford, Carrie Fisher",English,"United States, United Kingdom",8.7,94%,82/100,movie
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,PG-13,18 Dec 2015,138 min,"Action, Adventure, Sci-Fi",J.J. Abrams,"Lawrence Kasdan, J.J. Abrams, Michael Arndt","Daisy Ridley, John Boyega, Oscar Isaac",English,United States,7.8,93%,80/100,movie
tt2527336,Star Wars: Episode VIII - The Last Jedi,2017,PG-13,15 Dec 2017,152 min,"Action, Adventure, Fantasy",Rian Johnson,"Rian Johnson, George Lucas","Daisy Ridley, John Boyega, Mark Hamill",English,United States,7.0,90%,84/100,movie
tt0120915,Star Wars: Episode I - The Phantom Menace,1999,PG,19 May 1999,136 min,"Action, Adventure, Fantasy",George Lucas,George Lucas,"Ewan McGregor, Liam Neeson, Natalie Portman","English, Sanskrit",United States,6.5,,51/100,movie
tt4858674,Stargirl,2020,PG,13 Mar 2020,107 min,"Comedy, Drama, Romance",Julia Hart,"Kristin Hahn, Julia Hart, Jordan Horowitz","Grace VanderWaal, Graham Verchere, Giancarlo Esposito",English,United States,6.2,68%,61/100,movie
tt1579247,StarStruck,2010,TV-G,14 Feb 2010,90 min,"Comedy, Family, Music, Romance",Michael Grossman,"Barbara Johns (teleplay), Annie DeYoung (teleplay), Barbara Johns (story)","Sterling Knight, Danielle Campbell, Maggie Castle, Brandon Mychal Smith",English,United States,6.1,,,movie
tt0019422,Steamboat Willie,1928,TV-Y7,01 Jan 1929,8 min,"Animation, Short, Comedy","Ub Iwerks, Walt Disney","Walt Disney, Ub Iwerks",Walt Disney,English,United States,7.6,,,movie
tt0250754,Stepsister from Planet Weird,2000,TV-G,17 Jun 2000,85 min,"Comedy, Family, Sci-Fi",Steve Boyum,"Francess Lantz (book), Chris Matheson (teleplay)","Courtnee Draper, Tamara Hope, Lance Guest, Khrystyne Haje",English,United States,5.9,,,movie
tt0348124,Stitch! The Movie,2003,G,25 Aug 2003,60 min,"Animation, Adventure, Comedy, Family, Sci-Fi","Tony Craig, Roberts Gannaway","Jess Winfield, Roberts Gannaway","Daveigh Chase, Chris Sanders, Tia Carrere, David Ogden Stiers","Hawaiian, English",United States,6.2,20%,,movie
tt1245537,Stonehenge: Decoded,2008,PG,01 May 2008,92 min,"Documentary, History",Christopher Spencer,"Colin Swash, Christopher Spencer","Donald Sutherland, Stoyan Aleksiev, Bogomil Atanasov, Fahradin Fahradinov",English,United Kingdom,6.5,,,movie
tt0410696,Stuck in the Suburbs,2004,TV-G,16 Jul 2004,76 min,"Comedy, Family, Music",Savage Steve Holland,"Wendy Engelberg (story), Amy Engelberg (story), Wendy Engelberg (teleplay), Amy Engelberg (teleplay), Dan Berendsen (teleplay)","Danielle Panabaker, Brenda Song, Amanda Shaw, CiCi Hedgpeth",English,United States,5.6,,,movie
tt0166829,The Sultan and the Rock Star,1980,TV-G,20 Apr 1980,60 min,"Adventure, Drama, Family",Edward M. Abroms,"Steve Hayes, Walt Morey","Timothy Hutton, Bruce Glover, Vince Lauria, Ned Romero",English,United States,5.6,,,episode
tt2999390,Super Buddies,2013,G,27 Aug 2013,81 min,Family,Robert Vince,"Anna McRoberts, Paul Tamasy (characters), Robert Vince","Trey Loney, John Ratzenberger, Michael Teigen, Sam Adler",N/A,United States,4.3,,,movie
